"gene","importance","Non-unique Gene name","Annotation"
"group_22365",0.00049034746772858,"proQ_1","RNA chaperone ProQ"
"group_25099",0.00049034746772858,"","hypothetical protein"
"group_27565",0.00049034746772858,"","hypothetical protein"
"group_27754",0.00049034746772858,"","hypothetical protein"
"group_28107",0.00049034746772858,"","hypothetical protein"
"group_28545",0.00049034746772858,"","hypothetical protein"
"group_28670",0.00049034746772858,"","hypothetical protein"
"group_29046",0.00049034746772858,"parB;parB_2","Protein ParB"
"group_29047",0.00049034746772858,"","hypothetical protein"
"group_29048",0.00049034746772858,"","hypothetical protein"
"group_29200",0.00049034746772858,"","hypothetical protein"
"group_2930",0.00049034746772858,"","hypothetical protein"
"group_29611",0.00049034746772858,"ybgD_2","putative fimbrial-like protein YbgD"
"group_29640",0.00049034746772858,"","hypothetical protein"
"group_29719",0.00049034746772858,"","hypothetical protein"
"group_3020",0.00049034746772858,"","hypothetical protein"
"group_30477",0.00049034746772858,"","hypothetical protein"
"group_30519",0.00049034746772858,"","IS21 family transposase ISEc10"
"group_30881",0.00049034746772858,"","hypothetical protein"
"group_31065",0.00049034746772858,"","hypothetical protein"
"group_31088",0.00049034746772858,"","hypothetical protein"
"group_32185",0.00049034746772858,"","hypothetical protein"
"group_32603",0.00049034746772858,"","hypothetical protein"
"group_3278",0.00049034746772858,"","hypothetical protein"
"group_32897",0.00049034746772858,"","hypothetical protein"
"group_33007",0.00049034746772858,"rmlC;","dTDP-4-dehydrorhamnose 35-epimerase;hypothetical protein"
"group_33127",0.00049034746772858,"","hypothetical protein"
"group_33260",0.00049034746772858,"","hypothetical protein"
"group_33262",0.00049034746772858,"","hypothetical protein"
"group_33483",0.00049034746772858,"","hypothetical protein"
"group_33507",0.00049034746772858,"","hypothetical protein"
"group_33597",0.00049034746772858,"","hypothetical protein"
"group_33697",0.00049034746772858,"","hypothetical protein"
"group_34073",0.00049034746772858,"","hypothetical protein"
"group_34636",0.00049034746772858,"","hypothetical protein"
"group_34785",0.00049034746772858,"","hypothetical protein"
"group_34824",0.00049034746772858,"","hypothetical protein"
"group_34895",0.00049034746772858,"","hypothetical protein"
"group_34930",0.00049034746772858,"","hypothetical protein"
"group_35154",0.00049034746772858,"","hypothetical protein"
"group_3536",0.00049034746772858,"","hypothetical protein"
"group_3538",0.00049034746772858,"","hypothetical protein"
"group_35383",0.00049034746772858,"","hypothetical protein"
"group_35705",0.00049034746772858,"","hypothetical protein"
"group_35935",0.00049034746772858,"","hypothetical protein"
"group_3647",0.00049034746772858,"","hypothetical protein"
"group_3787",0.00049034746772858,"","hypothetical protein"
"group_4360",0.00049034746772858,"","hypothetical protein"
"group_4366",0.00049034746772858,"","hypothetical protein"
"group_4368",0.00049034746772858,"","IS66 family transposase ISEc49"
"group_45",0.00049034746772858,"","hypothetical protein"
"group_4547",0.00049034746772858,"","hypothetical protein"
"group_4721",0.00049034746772858,"","hypothetical protein"
"group_4919",0.00049034746772858,"","hypothetical protein"
"group_4978",0.00049034746772858,"","hypothetical protein"
"group_521",0.00049034746772858,"","hypothetical protein"
"group_5251",0.00049034746772858,"","hypothetical protein"
"group_5366",0.00049034746772858,"","hypothetical protein"
"group_5508",0.00049034746772858,"","hypothetical protein"
"group_5582",0.00049034746772858,"","IS3 family transposase ISKpn37;hypothetical protein"
"group_6182",0.00049034746772858,"","hypothetical protein"
"group_6359",0.00049034746772858,"","hypothetical protein"
"group_6422",0.00049034746772858,"","hypothetical protein"
"group_6434",0.00049034746772858,"","hypothetical protein"
"group_6518",0.00049034746772858,"","hypothetical protein"
"group_6577",0.00049034746772858,"","hypothetical protein"
"group_6593",0.00049034746772858,"","hypothetical protein"
"group_6850",0.00049034746772858,"","Single-stranded DNA-binding protein"
"group_7744",0.00049034746772858,"","hypothetical protein"
"group_7938",0.00049034746772858,"","hypothetical protein"
"group_80",0.00049034746772858,"","hypothetical protein"
"group_8070",0.00049034746772858,"","hypothetical protein"
"group_8621",0.00049034746772858,"","hypothetical protein"
"group_8702",0.00049034746772858,"","hypothetical protein"
"group_9106",0.00049034746772858,"","hypothetical protein"
"group_9538",0.00049034746772858,"","hypothetical protein"
"hin_3~~~hin_2~~~hin_1~~~hin_8~~~hin",0.00049034746772858,"hin_3;hin_2;hin_1;hin_8;hin","DNA-invertase hin"
"ltrA",0.00049034746772858,";ltrA","hypothetical protein;Group II intron-encoded protein LtrA"
"mshA",0.00049034746772858,"mshA","D-inositol-3-phosphate glycosyltransferase"
"parD~~~parD_1~~~parD_2",0.00049034746772858,"parD;parD_1;parD_2","Antitoxin ParD"
"pcoA~~~copA_3~~~copA_1",0.00049034746772858,"pcoA;copA_3;copA_1","multicopper oxidase PcoA;Copper resistance protein A"
"ptlH",0.00049034746772858,"ptlH;","Type IV secretion system protein PtlH;Type IV secretion system protein VirB11"
"ssaV",0.00049034746772858,"ssaV","Secretion system apparatus protein SsaV"
"ssb_2~~~ssb_4~~~ssb_3",0.00049034746772858,"ssb_2;ssb_4;ssb_3;","Plasmid-derived single-stranded DNA-binding protein;Single-stranded DNA-binding protein"
"tfaE_4~~~tfaE_2~~~tfaE_1~~~tfaE_5",0.00049034746772858,"tfaE_4;tfaE_2;tfaE_1;tfaE_5","Prophage tail fiber assembly protein TfaE"
"thsA",0.00049034746772858,";thsA","hypothetical protein;Thoeris protein ThsA"
"yafK",0.00049034746772858,";yafK","hypothetical protein;Putative LD-transpeptidase YafK"
"ydaW_2",0.00049034746772858,";ydaW_2","hypothetical protein;Protein YdaW"
"yehL_1",0.00049034746772858,"yehL_1","putative protein YehL"
"yvgN~~~yvgN_2~~~yvgN_1",0.00049034746772858,"yvgN;yvgN_2;yvgN_1","Glyoxal reductase"
"group_2242",0.000488901911461004,"","IS3 family transposase ISBrsa1;hypothetical protein;IS3 family transposase ISLad1"
"yfiZ~~~fecD_1~~~fecD~~~yfhA~~~btuC_1~~~yfiZ_1",0.000487080069963675,"yfiZ;fecD_1;fecD;yfhA;btuC_1;yfiZ_1","putative siderophore transport system permease protein YfiZ;Fe(3+) dicitrate transport system permease protein FecD;putative siderophore transport system permease protein YfhA;Vitamin B12 import system permease protein BtuC"
"group_1379",0.000487025458299928,"","hypothetical protein"
"hbp~~~espP_1~~~espP~~~pet_1~~~pet~~~pic",0.000487025458299928,"hbp;;espP_1;espP;pet_1;pet;pic","Hemoglobin-binding protease hbp autotransporter;hypothetical protein;Serine protease EspP;Serine protease pet autotransporter;Serine protease pic autotransporter"
"ipgD",0.0004850372097841,"ipgD","Inositol phosphate phosphatase IpgD"
"group_4197",0.00048326825701539,"","hypothetical protein"
"group_31583",0.000482982406324162,"","IS1 family transposase IS1X2"
"group_7714",0.000481003266524671,"","hypothetical protein"
"group_35567",0.000478003582699227,"","hypothetical protein"
"group_8486",0.000477498410449861,"","hypothetical protein"
"ompT_2~~~ompT~~~ompT_1~~~ompT_3~~~ompP_1~~~ompP~~~ompP_2",0.000477365445143541,"ompT_2;ompT;ompT_1;ompT_3;ompP_1;;ompP;ompP_2","Protease 7;Outer membrane protease OmpP;hypothetical protein"
"group_30641",0.000476723635398857,"","hypothetical protein"
"group_31290",0.000476723635398857,"","hypothetical protein"
"group_405",0.000476723635398857,"","hypothetical protein"
"group_5680",0.000476723635398857,"","hypothetical protein"
"group_8603",0.000476723635398857,"","hypothetical protein"
"group_9880",0.000476723635398857,"","hypothetical protein"
"lysN_1~~~lysN",0.000476723635398857,"lysN_1;lysN","2-aminoadipate transaminase"
"group_10073",0.00047598714308561,"","hypothetical protein"
"group_5552",0.000475310383558303,"","hypothetical protein"
"group_2377",0.000474806537245853,"","hypothetical protein"
"group_3633",0.000474197471924787,"","IS200/IS605 family transposase ISEc46;hypothetical protein"
"group_9235",0.000474197471924787,"","hypothetical protein"
"group_16004",0.00047269779434389,"","hypothetical protein"
"group_2134",0.000472417343018727,"","hypothetical protein"
"group_4008",0.000472417343018727,"","hypothetical protein"
"group_7444",0.000472417343018727,"","hypothetical protein"
"gudP_2~~~gudP_1",0.000472417343018727,"gudP_2;gudP_1;","putative galactarate/D-glucarate transporter GudP;hypothetical protein"
"virB4~~~virB4_2~~~ptlC~~~virB4_1",0.000472417343018727,"virB4;;virB4_2;ptlC;virB4_1","Type IV secretion system protein virB4;hypothetical protein;Type IV secretion system protein PtlC"
"group_3247",0.000471219564920689,"","hypothetical protein"
"ybjI_2~~~ybjI_1~~~ybjI",0.000469116798269331,"ybjI_2;ybjI_1;ybjI;","5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YbjI;hypothetical protein"
"group_2187",0.000468338767550924,"","hypothetical protein"
"group_33990",0.000468338767550924,"","hypothetical protein"
"group_6367",0.000468338767550924,"","hypothetical protein"
"group_9478",0.000468338767550924,"","hypothetical protein"
"yeeO_2~~~yeeO_1",0.000468338767550924,"yeeO_2;yeeO_1","putative FMN/FAD exporter YeeO"
"group_2492",0.000467718657135352,"","hypothetical protein"
"group_33261",0.000467718657135352,"","hypothetical protein"
"group_2544",0.000467533089361427,"","hypothetical protein"
"group_5363",0.000466476877794664,"dam_3;dam_1;dam_2","DNA adenine methylase"
"adhE_1~~~adhE_3",0.000466036344953236,"adhE_1;adhE_3","Bifunctional aldehyde-alcohol dehydrogenase AdhE"
"dsdX_2~~~dsdX",0.000466036344953236,"dsdX_2;dsdX","D-serine transporter DsdX"
"group_11265",0.000466036344953236,"","hypothetical protein"
"group_2661",0.000466036344953236,"","hypothetical protein"
"group_7947",0.000466036344953236,"","hypothetical protein"
"group_8927",0.000466036344953236,"","hypothetical protein"
"potB",0.000466036344953236,"potB","Spermidine/putrescine transport system permease protein PotB"
"scrK_2~~~scrK",0.000466036344953236,"scrK_2;scrK","Fructokinase"
"sopA_1~~~sopA",0.000466031694286162,";sopA_1;sopA","hypothetical protein;E3 ubiquitin-protein ligase SopA"
"group_2953",0.000464636039187227,"ybcO_2;ybcO_1;ybcO","Putative nuclease YbcO"
"group_8558",0.000464392936598945,"","hypothetical protein"
"group_4645",0.000463668736927936,"","hypothetical protein"
"ddpF~~~ddpF_1~~~ddpF_4~~~ddpF_2",0.000462971077262453,"ddpF;ddpF_1;ddpF_4;ddpF_2","putative DD-dipeptide transport ATP-binding protein DdpF"
"ydaT~~~ydaT_1~~~ydaT_2",0.000462955442221302,";ydaT;ydaT_1;ydaT_2","hypothetical protein;Transcriptional regulator YdaT"
"group_4857",0.000462636667258542,"","hypothetical protein"
"gpFI_1~~~gpFI~~~gpFI_2~~~gpFI_3",0.000462605219615275,"gpFI_1;gpFI;gpFI_2;gpFI_3;","Putative prophage major tail sheath protein;hypothetical protein"
"casD~~~cse3~~~casE",0.000461919508904063,";casD;cse3;casE","hypothetical protein;CRISPR system Cascade subunit CasD;CRISPR-associated endoribonuclease Cse3;CRISPR system Cascade subunit CasE"
"htrL~~~htrL_2~~~htrL_1",0.000461919508904063,"htrL;;htrL_2;htrL_1","Protein HtrL;hypothetical protein"
"group_9107",0.000460956267945956,"","hypothetical protein"
"flu_2",0.000460400511628878,";flu_2","hypothetical protein;Antigen 43"
"group_5067",0.000460196318620931,"","hypothetical protein"
"group_10123",0.00045813483298951,"","hypothetical protein"
"group_9789",0.000455890371827694,"","hypothetical protein"
"group_34450",0.000455292703628096,"","hypothetical protein"
"group_3470",0.000455292703628096,"","hypothetical protein"
"group_7199",0.000455230161267139,"","hypothetical protein"
"rhsA~~~rhsB~~~rhsA_1~~~rhsA_2~~~rhsB_2~~~rhsB_1",0.000455230161267139,";rhsA;rhsB;rhsA_1;rhsA_2;rhsB_2;rhsB_1","hypothetical protein;putative deoxyribonuclease RhsA;putative deoxyribonuclease RhsB"
"group_365",0.00045431250875394,"","hypothetical protein"
"group_35127",0.000453770166898626,"","IS1 family transposase IS1N;hypothetical protein"
"traJ_2~~~traJ~~~traJ_1",0.000453122551660634,"traJ_2;;traJ;traJ_1","Protein TraJ;hypothetical protein"
"group_10636",0.000452396891356899,"","hypothetical protein"
"group_3134",0.000452396891356899,"","hypothetical protein"
"group_6427",0.000452396891356899,"","hypothetical protein"
"group_6601",0.000452396891356899,"","hypothetical protein"
"group_8490",0.000452396891356899,"","hypothetical protein"
"hokC~~~hokC_1~~~hokC_2",0.000452396891356899,"hokC;hokC_1;hokC_2","Toxic protein HokC"
"traM_1~~~traM~~~traM_2",0.000451208076827303,"traM_1;traM;traM_2","Relaxosome protein TraM"
"dmlR_3~~~pgrR_2~~~pgrR_3~~~pgrR_4~~~crgA_2",0.000446599238792533,"dmlR_3;;pgrR_2;pgrR_3;pgrR_4;crgA_2","HTH-type transcriptional regulator DmlR;hypothetical protein;HTH-type transcriptional regulator PgrR;HTH-type transcriptional regulator CrgA"
"gnd~~~gnd_2~~~gnd_1",0.000446599238792533,"gnd;gnd_2;;gnd_1","6-phosphogluconate dehydrogenase decarboxylating;hypothetical protein"
"group_8120",0.00044611895324087,"","hypothetical protein"
"cbeA_1~~~cbeA_2~~~cbeA_4~~~cbeA_3~~~cbeA",0.000445890240799884,";cbeA_1;cbeA_2;cbeA_4;cbeA_3;cbeA","hypothetical protein;Cytoskeleton bundling-enhancing antitoxin CbeA"
"malX_2~~~malX_1~~~malX_3",0.000445429337048941,"malX_2;malX_1;malX_3;","PTS system maltose-specific EIICB component;hypothetical protein"
"group_4774",0.000445214642461833,"","hypothetical protein"
"group_1461",0.000444784099064899,"","hypothetical protein"
"group_7236",0.000443710991505197,"","hypothetical protein"
"recE_1~~~recE",0.000443093438260211,";recE_1;recE","hypothetical protein;Exodeoxyribonuclease 8"
"galF~~~galF_2~~~galF_1~~~galU_3~~~galU_1~~~galU_2~~~galU",0.000442013384365336,"galF;galF_2;galF_1;galU_3;galU_1;galU_2;galU;","UTP--glucose-1-phosphate uridylyltransferase;hypothetical protein"
"rfbP~~~rfbP_2~~~rfbP_1",0.000441497100457711,"rfbP;rfbP_2;rfbP_1","Undecaprenyl-phosphate galactose phosphotransferase"
"dcuA",0.000440503844898354,";dcuA","hypothetical protein;C4-dicarboxylate transporter DcuA"
"paoC~~~paoC_1~~~paoB~~~paoC_3~~~paoB_2",0.000439825982761599,"paoC;paoC_1;;paoB;paoC_3;paoB_2","Aldehyde oxidoreductase molybdenum-binding subunit PaoC;hypothetical protein;Aldehyde oxidoreductase FAD-binding subunit PaoB"
"group_778",0.000438773059027175,"","hypothetical protein"
"group_8099",0.000438448986636364,"","hypothetical protein"
"casD~~~casD_1~~~casD_2",0.000437362578918243,";casD;casD_1;casD_2","hypothetical protein;CRISPR system Cascade subunit CasD"
"group_4277",0.000436768372373941,"","hypothetical protein"
"klcA_5~~~klcA_1~~~klcA~~~klcA_3~~~klcA_2",0.00043564846536237,";klcA_5;klcA_1;klcA;klcA_3;klcA_2","hypothetical protein;Antirestriction protein KlcA"
"group_4833",0.000435387114788188,"","hypothetical protein"
"group_6863",0.000435387114788188,"","hypothetical protein"
"group_7306",0.000435387114788188,"","hypothetical protein"
"group_968",0.000435387114788188,"","hypothetical protein"
"nleG8_1~~~nleG8_2~~~nleG8_3",0.00043458441525368,"nleG8_1;nleG8_2;nleG8_3","E3 ubiquitin-protein ligase NleG8;E3 ubiquitin-protein ligase NleG"
"group_4458",0.000434466766647046,"","hypothetical protein"
"rop_2~~~rop_1~~~rop",0.000434176044933898,"rop_2;rop_1;rop;","Regulatory protein rop;hypothetical protein"
"nanS_2",0.000433969465457262,";nanS_2","hypothetical protein;putative 9-O-acetyl-N-acetylneuraminic acid deacetylase"
"ygbT_2~~~ygbT_1~~~ygbT",0.000433969465457262,"ygbT_2;ygbT_1;ygbT","CRISPR-associated endonuclease Cas1"
"era_2~~~era_1~~~era_3",0.000433429580699141,"era_2;era_1;;era_3","GTPase Era;hypothetical protein"
"group_13091",0.000433429580699141,"","hypothetical protein"
"group_3993",0.000433429580699141,"","hypothetical protein"
"group_620",0.000433429580699141,"","hypothetical protein"
"group_6942",0.000433429580699141,";hokC_1","hypothetical protein;Toxic protein HokC"
"ssb_2~~~ssb_1~~~ssb_3",0.000433429580699141,"ssb_2;ssb_1;ssb_3","Single-stranded DNA-binding protein"
"group_1715",0.000433284003450329,"","hypothetical protein"
"clpP_2~~~clpP_3~~~clpP_1",0.000433141235431922,"clpP_2;;clpP_3;clpP_1","ATP-dependent Clp protease proteolytic subunit;hypothetical protein"
"group_3375",0.000432973660080327,"","hypothetical protein"
"ariR~~~ariR_2",0.000431483670480182,"ariR;;ariR_2","putative two-component-system connector protein AriR;hypothetical protein"
"group_5905",0.000429768080763671,"","hypothetical protein"
"group_8584",0.000429740244996091,"","hypothetical protein"
"group_2277",0.000429703046704755,"","hypothetical protein"
"group_32650",0.000429030817746923,"","hypothetical protein"
"group_7980",0.000429030817746923,"","hypothetical protein"
"group_1519",0.000428342510319424,"","hypothetical protein"
"group_6651",0.000428085768581554,"","hypothetical protein"
"group_32413",0.000428007465335334,"","hypothetical protein"
"group_3483",0.000427499212339089,"","hypothetical protein"
"parB~~~parB_2~~~parB_1~~~parB_4",0.000426364540294655,"parB;parB_2;parB_1;;parB_4","Protein ParB;hypothetical protein"
"group_8390",0.000425565503909042,"","hypothetical protein"
"fimC_1~~~lpfB_2~~~fimC_2",0.000423414061893945,"fimC_1;lpfB_2;fimC_2;","Chaperone protein FimC;putative fimbrial chaperone LpfB;hypothetical protein"
"fruR",0.000423414061893945,";fruR","hypothetical protein;Fructose operon regulatory protein"
"lsrD_2~~~lsrD_1~~~lsrD",0.000423414061893945,";lsrD_2;lsrD_1;lsrD","hypothetical protein;Autoinducer 2 import system permease protein LsrD"
"phnL",0.000420953579452599,"phnL","Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL"
