"gene","importance","Non-unique Gene name","Annotation"
"group_11239",5.27195762916932e-05,"fabG_3;","3-oxoacyl-[acyl-carrier-protein] reductase FabG;hypothetical protein"
"group_9689",5.25852862920442e-05,"","hypothetical protein"
"group_19187",5.23482161009135e-05,"","hypothetical protein"
"group_5109",5.18195306955238e-05,"","hypothetical protein"
"group_4212",5.17919358656831e-05,"","hypothetical protein"
"group_10189",5.1782979364013e-05,"","hypothetical protein"
"group_8197",5.17776136008163e-05,"","hypothetical protein"
"group_233",5.17140868986876e-05,"","hypothetical protein"
"yigG",5.14857071732997e-05,"yigG;","Inner membrane protein YigG;hypothetical protein"
"group_7375",5.14093693877749e-05,"","hypothetical protein"
"group_7369",5.05896712093647e-05,"","hypothetical protein"
"emrE~~~mdtI_2~~~emrE_2~~~emrE_1",5.05861687636073e-05,"emrE;mdtI_2;emrE_2;emrE_1","Multidrug transporter EmrE;Spermidine export protein MdtI"
"group_4315",5.00985174531887e-05,"","hypothetical protein"
"group_89",5.00604273459448e-05,"","hypothetical protein"
"gspC2~~~gspC2_1~~~gspC2_2",4.99016573430313e-05,"gspC2;;gspC2_1;gspC2_2","Type II secretion system protein C 2;hypothetical protein"
"lsrR",4.98542486375557e-05,"lsrR","Transcriptional regulator LsrR"
"rep_3~~~yjcD",4.96221039819307e-05,";rep_3;yjcD","hypothetical protein;ATP-dependent DNA helicase Rep;Putative ATP-dependent DNA helicase YjcD"
"group_19203",4.94257650649237e-05,"","hypothetical protein"
"group_10632",4.93045891003701e-05,"","hypothetical protein"
"malT_2~~~malT_3~~~malT_1~~~malT",4.92705605555921e-05,"malT_2;malT_3;;malT_1;malT","HTH-type transcriptional regulator MalT;hypothetical protein"
"group_31719",4.91256433352287e-05,"","hypothetical protein"
"group_7520",4.90713272240384e-05,"","hypothetical protein"
"group_4719",4.89684945399971e-05,"","hypothetical protein"
"group_45",4.87850988772869e-05,"","hypothetical protein"
"umuC_5~~~umuC_3~~~umuC_2~~~umuC_4~~~umuC_1",4.87737411244771e-05,"umuC_5;umuC_3;umuC_2;umuC_4;;umuC_1","Protein UmuC;hypothetical protein"
"group_4939",4.87525508552857e-05,"","Putative tyrosine-protein kinase in cps region"
"group_2113",4.86264080205421e-05,"","hypothetical protein"
"group_6484",4.86001785246719e-05,"","hypothetical protein"
"umuD_3~~~umuD_2~~~umuD_1",4.82896737793577e-05,"umuD_3;umuD_2;umuD_1","Protein UmuD"
"tnsD~~~tnsD_2",4.81128470263976e-05,"tnsD;tnsD_2","Transposon Tn7 transposition protein TnsD"
"group_3069",4.81026718809203e-05,"","hypothetical protein"
"group_31723",4.77996512366434e-05,"","hypothetical protein"
"klcA_5~~~klcA_1~~~klcA~~~klcA_3~~~klcA_2",4.77822872008327e-05,";klcA_5;klcA_1;klcA;klcA_3;klcA_2","hypothetical protein;Antirestriction protein KlcA"
"gno",4.76112576875907e-05,"gno","Gluconate 5-dehydrogenase"
"mtnA",4.74369992138925e-05,"mtnA;","Methylthioribose-1-phosphate isomerase;hypothetical protein"
"group_811",4.73551636749388e-05,"","hypothetical protein"
"group_10550",4.72915832091847e-05,"","hypothetical protein"
"cvaA_1~~~cvaA~~~cvaA_2",4.72463293561844e-05,"cvaA_1;;cvaA;cvaA_2","Colicin V secretion protein CvaA;hypothetical protein"
"group_5465",4.71425222405144e-05,"","hypothetical protein"
"fimD_1~~~fimD~~~fimD_2~~~xerC_1~~~fimD_3~~~sfaF~~~sfaF_2~~~sfaF_1~~~sfaF_3~~~sfaF_4",4.69770323512293e-05,"fimD_1;fimD;fimD_2;xerC_1;fimD_3;sfaF;;sfaF_2;sfaF_1;sfaF_3;sfaF_4","Outer membrane usher protein FimD;Tyrosine recombinase XerC;S/F1C fimbrial biogenesis usher protein SfaF/FocD;hypothetical protein"
"group_8088",4.69388543695319e-05,"","hypothetical protein"
"group_7481",4.69182425111945e-05,"","hypothetical protein"
"pduQ",4.68325537171819e-05,"pduQ","1-propanol dehydrogenase PduQ"
"group_6982",4.67565260806988e-05,"","hypothetical protein"
"group_1828",4.66482039581835e-05,"","hypothetical protein"
"yfkM",4.66361928493726e-05,"yfkM","General stress protein 18"
"group_34408",4.6146092220545e-05,"","hypothetical protein"
"hicB",4.60306269059347e-05,"hicB","Antitoxin HicB"
"group_19192",4.56872268734658e-05,"","hypothetical protein"
"galF~~~galF_1~~~galF_2",4.55979519686529e-05,"galF;galF_1;galF_2","UTP--glucose-1-phosphate uridylyltransferase"
"casC~~~casC_2~~~casC_1",4.5588682933265e-05,"casC;casC_2;casC_1","CRISPR system Cascade subunit CasC"
"group_19194",4.51337951456783e-05,"","hypothetical protein"
"malT_2~~~malT_1~~~malT",4.51026822057894e-05,"malT_2;;malT_1;malT","HTH-type transcriptional regulator MalT;hypothetical protein"
"resA_2",4.50745355116018e-05,"resA_2","Thiol-disulfide oxidoreductase ResA"
"group_7769",4.50508129953231e-05,"","hypothetical protein"
"group_6865",4.50375153217859e-05,"","hypothetical protein"
"group_4604",4.49520574053288e-05,"","hypothetical protein"
"group_820",4.4900675425585e-05,"","hypothetical protein"
"group_4717",4.4845056417016e-05,"","IS110 family transposase ISKpn42;IS110 family transposase ISEc32"
"hupB_1~~~hupB_2",4.4808329428178e-05,"hupB_1;hupB_2","DNA-binding protein HU-beta"
"virB8~~~ptlE",4.45676390739691e-05,"virB8;ptlE","Type IV secretion system protein virB8;Type IV secretion system protein PtlE"
"group_11238",4.45001936012719e-05,"","hypothetical protein"
"group_19202",4.43322484861788e-05,"","hypothetical protein"
"group_6706",4.43060551748518e-05,"","hypothetical protein"
"hapE~~~thi4_2~~~bmp5",4.42238442345728e-05,";hapE;thi4_2;bmp5","hypothetical protein;4-hydroxyacetophenone monooxygenase;Thiamine thiazole synthase;Ferredoxin--NADP reductase;4-hydroxybenzoate brominase (decarboxylating)"
"group_1745",4.41862369486943e-05,"","hypothetical protein"
"group_1167",4.4142857142857e-05,"","hypothetical protein"
"group_11237",4.4127070434181e-05,"","hypothetical protein"
"epsH~~~gspJ_2~~~gspJ",4.38050577481448e-05,"epsH;;gspJ_2;gspJ","Type II secretion system protein H;hypothetical protein;Type II secretion system protein J"
"lldR_3",4.35363803073106e-05,"lldR_3","Putative L-lactate dehydrogenase operon regulatory protein"
"group_19191",4.35131217963733e-05,"","hypothetical protein"
"group_10174",4.34727028364055e-05,"","hypothetical protein"
"group_2403",4.33451015084254e-05,"","hypothetical protein"
"nemR_2",4.32779586924903e-05,";nemR_2","hypothetical protein;HTH-type transcriptional repressor NemR"
"psuG_2",4.32523437740613e-05,"psuG_2","Pseudouridine-5'-phosphate glycosidase"
"group_4383",4.32377195476257e-05,"","hypothetical protein"
"group_9638",4.31830066188801e-05,"","hypothetical protein"
"group_339",4.30558766406977e-05,"","hypothetical protein"
"group_4726",4.30352251117039e-05,"","hypothetical protein"
"ganB",4.29287165965302e-05,"ganB","Endo-beta-14-galactanase"
"macB_2~~~syfD~~~uup_2~~~macB_3",4.29096494697623e-05,";macB_2;syfD;uup_2;macB_3","hypothetical protein;Macrolide export ATP-binding/permease protein MacB;putative syringafactin export ATP-binding/permease protein SyfD;ATP-binding protein Uup"
"group_1265",4.28692192804403e-05,"","hypothetical protein"
"yqjZ",4.28690683220043e-05,"yqjZ;","putative protein YqjZ;hypothetical protein"
"silC~~~cusC_3~~~cusC_2",4.27898233337014e-05,"silC;cusC_3;cusC_2","Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC;Cation efflux system protein CusC"
"group_289",4.27765462781859e-05,"","hypothetical protein"
"rfbB_2~~~rfbB~~~rffG_1~~~rmlB~~~rffG_2",4.27764234146433e-05,"rfbB_2;rfbB;rffG_1;rmlB;rffG_2","dTDP-glucose 46-dehydratase;dTDP-glucose 46-dehydratase 2"
"group_5370",4.27112973879296e-05,"","hypothetical protein"
"group_2124",4.24530378967545e-05,"","hypothetical protein"
"uxaA_2~~~uxaA_1~~~garD_3",4.23327554946302e-05,";uxaA_2;uxaA_1;garD_3","hypothetical protein;Altronate dehydratase;Galactarate dehydratase (L-threo-forming)"
"group_28270",4.22856032409586e-05,"soj","Sporulation initiation inhibitor protein Soj"
"group_6834",4.19370153701473e-05,"","hypothetical protein"
"group_4547",4.18850242792561e-05,"","hypothetical protein"
"group_3058",4.18809304750283e-05,"","IS6 family transposase ISRle7"
"fecA~~~fecA_2~~~fecA_3~~~fecA_1",4.18628127361791e-05,"fecA;fecA_2;fecA_3;;fecA_1","Fe(3+) dicitrate transport protein FecA;hypothetical protein"
"group_1147",4.18608604852093e-05,"","hypothetical protein"
"copR",4.17717572839407e-05,"copR","Transcriptional activator protein CopR"
"group_31272",4.17239961500224e-05,"","hypothetical protein"
"group_5363",4.17140745342426e-05,"dam_3;dam_1;dam_2","DNA adenine methylase"
"pppA_1~~~pppA~~~pppA_2~~~pppA_3",4.16233655861755e-05,"pppA_1;pppA;pppA_2;pppA_3;","Prepilin peptidase PppA;hypothetical protein"
"group_4026",4.14760416428011e-05,"","hypothetical protein"
"group_493",4.12721489384573e-05,"","hypothetical protein"
"gatC_2",4.11927665343379e-05,";gatC_2","hypothetical protein;PTS system galactitol-specific EIIC component"
"rhsD_2~~~rhsD_1~~~rhsD_3~~~rhsD_4~~~rhsC_1~~~rhsD_6~~~rhsD_5~~~rhsD_11~~~rhsC_2~~~rhsD_7",4.11857934344553e-05,";rhsD_2;rhsD_1;rhsD_3;rhsD_4;rhsC_1;rhsD_6;rhsD_5;rhsD_11;rhsC_2;rhsD_7","hypothetical protein;Protein RhsD;Protein RhsC"
"group_7172",4.10680179178835e-05,"","hypothetical protein"
"group_1546",4.10468266579369e-05,"","hypothetical protein"
"group_4691",4.085516193634e-05,"","hypothetical protein"
"group_6003",4.08272510092056e-05,"","hypothetical protein"
"group_4404",4.05239439898579e-05,"","hypothetical protein"
"group_678",4.04322060356375e-05,"","hypothetical protein"
"group_4469",4.03681886507292e-05,"","hypothetical protein"
"vgrG1_2~~~vgrG1~~~vgrG1_1~~~vgrG1c~~~vgrG1_3",4.02546625790186e-05,";vgrG1_2;vgrG1;vgrG1_1;vgrG1c;vgrG1_3","hypothetical protein;Type VI secretion system spike protein VgrG1;Type VI secretion system spike protein VgrG1c"
"group_4320",4.01958255124624e-05,"","hypothetical protein"
"group_19190",4.018630392147e-05,"","hypothetical protein"
"ydfK~~~ynaE",4.01843120609682e-05,"ydfK;ynaE","Cold shock protein YdfK;putative protein YnaE"
"group_19196",4.00167821309922e-05,"","hypothetical protein"
"group_8214",3.99357752145852e-05,"","hypothetical protein"
"group_9550",3.9853456517587e-05,"","hypothetical protein"
"group_1188",3.97407803066776e-05,"","hypothetical protein"
"scrK_4~~~scrK_2~~~scrK_1~~~scrK",3.96591730055194e-05,"scrK_4;scrK_2;scrK_1;scrK","Fructokinase"
"group_6334",3.95680256722191e-05,"","hypothetical protein"
"group_9291",3.95173250994152e-05,"","hypothetical protein"
"yadK~~~yadK_1~~~yadK_2",3.94231389991404e-05,"yadK;yadK_1;;yadK_2","putative fimbrial-like protein YadK;hypothetical protein"
"group_27750",3.93516729867229e-05,"","hypothetical protein"
"mprA_1~~~mprA_2~~~mprA_5",3.9322133793912e-05,"mprA_1;mprA_2;mprA_5","Transcriptional repressor MprA"
"yraI_2",3.9302036066339e-05,";yraI_2","hypothetical protein;putative fimbrial chaperone YraI"
"group_19205",3.92975437822876e-05,"","hypothetical protein"
"group_31721",3.92529756633353e-05,"","hypothetical protein"
"group_3707",3.92528527010245e-05,"","hypothetical protein"
"group_7273",3.91703613271397e-05,"","hypothetical protein"
"group_8144",3.91255517264295e-05,"tacA3","Antitoxin TacA3"
"fleR_2~~~fleR~~~fleR_1",3.90449644959123e-05,"fleR_2;fleR;fleR_1;","Response regulator protein FleR;hypothetical protein"
"dinJ",3.8969970475804e-05,"dinJ","Antitoxin DinJ"
"group_10566",3.88310860447809e-05,"","hypothetical protein"
"group_9686",3.88081229894701e-05,"","hypothetical protein"
"group_8534",3.86385138527594e-05,"psiB;psiB_2;psiB_1;","Protein PsiB;hypothetical protein"
"group_7823",3.86146392595423e-05,"","hypothetical protein;IS3 family transposase ISSlo2;IS3 family transposase ISLad1;IS3 family transposase ISEhe3;IS3 family transposase IS911;IS3 family transposase ISEc52"
"group_10539",3.85735217991823e-05,"","Type IV secretion system protein virB10;hypothetical protein"
"group_1607",3.84447015167402e-05,"","hypothetical protein"
"group_3894",3.83961126889267e-05,"","hypothetical protein"
"group_7282",3.83271525668891e-05,"","hypothetical protein"
"vapC_1~~~vapC~~~vapC_2",3.82681542151238e-05,"vapC_1;vapC;vapC_2","tRNA(fMet)-specific endonuclease VapC"
"group_17723",3.80094892928629e-05,"virB5","Type IV secretion system protein virB5"
"group_5775",3.79537272397605e-05,"","hypothetical protein"
"group_2144",3.79470724537208e-05,"","hypothetical protein"
"traS",3.7941952469317e-05,"traS;","Protein TraS;hypothetical protein"
"group_3276",3.7762934370468e-05,"","hypothetical protein"
"group_9654",3.77050259325458e-05,"","hypothetical protein"
"repE~~~repE_3~~~repE_2~~~repE_1",3.76384377104209e-05,"repE;repE_3;repE_2;;repE_1","Replication initiation protein;hypothetical protein"
"group_9432",3.76130951927995e-05,"","hypothetical protein"
"group_127",3.7580364001256e-05,"","hypothetical protein"
"emrY~~~emrY_2~~~emrY_1",3.75718885045226e-05,"emrY;emrY_2;emrY_1","putative multidrug resistance protein EmrY"
"silP_2",3.75529439218922e-05,"silP_2","Ag(+)-translocating P-type ATPase SilP"
"group_3145",3.75319910194913e-05,"","hypothetical protein"
"rpnD~~~rpnD_1~~~rpnD_2",3.74857189677456e-05,";rpnD;rpnD_1;rpnD_2","ISNCY family transposase ISRor2;Recombination-promoting nuclease RpnD;hypothetical protein;ISNCY family transposase ISSen7"
"group_10540",3.74350253524054e-05,"","hypothetical protein"
"group_4181",3.73440078237584e-05,"","hypothetical protein"
"paaH_2~~~paaH_1~~~paaI~~~paaH~~~paaG~~~paaG_1",3.73020262988641e-05,"paaH_2;paaH_1;;paaI;paaH;paaG;paaG_1","3-hydroxyadipyl-CoA dehydrogenase;hypothetical protein;Acyl-coenzyme A thioesterase PaaI;12-epoxyphenylacetyl-CoA isomerase"
"group_1477",3.71846593261473e-05,"","hypothetical protein"
"group_27660",3.71390777276561e-05,"xerC_4","Tyrosine recombinase XerC"
"group_2349",3.70183228411705e-05,"","hypothetical protein;IS30 family transposase IS30;IS30 family transposase IS30H"
"yagE",3.68881547523572e-05,"yagE","Putative 2-dehydro-3-deoxy-D-gluconate aldolase YagE"
"group_16031",3.67650753471358e-05,"","hypothetical protein"
"cheB_2~~~cheB_1~~~bvgA",3.67480001893312e-05,";cheB_2;cheB_1;bvgA","Putative transcriptional regulator;Protein-glutamate methylesterase/protein-glutamine glutaminase;hypothetical protein;Virulence factors putative positive transcription regulator BvgA"
"group_12152",3.67004005010576e-05,"","hypothetical protein"
"group_32647",3.66542815397801e-05,"","IS5 family transposase ISPan1;IS5 family transposase IS903;hypothetical protein"
"tuaG~~~arnC_2~~~arnC_4~~~arnC_1~~~arnC_3~~~epsJ",3.66253113974444e-05,";tuaG;arnC_2;arnC_4;arnC_1;arnC_3;epsJ","hypothetical protein;Putative teichuronic acid biosynthesis glycosyltransferase TuaG;Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase;putative glycosyltransferase EpsJ"
"group_10582",3.65601104360664e-05,"virB4_2;virB4;;virB4_1","Type IV secretion system protein virB4;hypothetical protein"
"group_6025",3.65070182131582e-05,"","hypothetical protein"
"lsrB_1~~~lsrB",3.64241339559399e-05,"lsrB_1;lsrB","Autoinducer 2-binding protein LsrB"
"rfbA~~~rmlA~~~rffH_1~~~rffH_2",3.61107173104298e-05,"rfbA;rmlA;rffH_1;rffH_2","Glucose-1-phosphate thymidylyltransferase 1;Glucose-1-phosphate thymidylyltransferase;Glucose-1-phosphate thymidylyltransferase 2"
"ldrD~~~ldrD_2~~~ldrD_1~~~ldrD_4~~~ldrD_3",3.610083785255e-05,";ldrD;ldrD_2;ldrD_1;ldrD_4;ldrD_3","hypothetical protein;Small toxic polypeptide LdrD"
"group_19195",3.60454966438242e-05,"","hypothetical protein"
"group_1151",3.59959736800295e-05,"","hypothetical protein"
"pduB",3.59856452766056e-05,"pduB","Bacterial microcompartment shell protein PduB"
"relE_1~~~relE~~~relE_3",3.5961702626738e-05,"relE_1;relE;;relE_3","mRNA interferase toxin RelE;hypothetical protein"
"group_7706",3.59578660818531e-05,"","hypothetical protein"
"group_6421",3.58515727305511e-05,"","hypothetical protein"
"group_295",3.57357952849446e-05,"","hypothetical protein"
"group_31725",3.57106247816765e-05,"","hypothetical protein"
"group_3767",3.56703249259287e-05,"","hypothetical protein"
"mdtM~~~mdtM_1~~~mdtM_2~~~mdtL_2",3.565182850065e-05,"mdtM;mdtM_1;mdtM_2;mdtL_2;","Multidrug resistance protein MdtM;Multidrug resistance protein MdtL;hypothetical protein"
"exuT_3~~~exuT_1~~~exuT_2",3.56447863780285e-05,"exuT_3;;exuT_1;exuT_2","Hexuronate transporter;hypothetical protein"
"yhcG_2~~~yhcG_1~~~yhcG",3.54827576012304e-05,"yhcG_2;yhcG_1;yhcG;","Putative nuclease YhcG;hypothetical protein"
"group_5454",3.52659652467189e-05,"","hypothetical protein"
"group_5944",3.52036259435786e-05,";rayT;rayT_1","hypothetical protein;REP-associated tyrosine transposase"
"group_906",3.51701938780169e-05,"","hypothetical protein"
"phnO",3.4995677643092e-05,"phnO","Aminoalkylphosphonate N-acetyltransferase"
"group_1599",3.49364703577406e-05,"","hypothetical protein"
"group_4852",3.48611953209304e-05,"","hypothetical protein"
"virB8",3.46650016617755e-05,"virB8","Type IV secretion system protein virB8"
"rihB_2~~~rihA_2",3.45772741831651e-05,"rihB_2;rihA_2","Pyrimidine-specific ribonucleoside hydrolase RihB;Pyrimidine-specific ribonucleoside hydrolase RihA"
"flu_1",3.45507435430428e-05,";flu_1","hypothetical protein;Antigen 43"
"gadW_2~~~gadW_1",3.4430370743578e-05,"gadW_2;gadW_1;","HTH-type transcriptional regulator GadW;hypothetical protein"
"virB9~~~virB9_1",3.41790506250965e-05,"virB9;;virB9_1","Type IV secretion system protein virB9;hypothetical protein"
"group_7721",3.4167652086408e-05,"","hypothetical protein"
"group_19213",3.4066441728039e-05,"parB;parB_1;parB_2","Protein ParB"
"group_7498",3.4024197876743e-05,"","hypothetical protein"
"group_9790",3.40239475981861e-05,"","hypothetical protein"
"hin_1",3.40141741259801e-05,";hin_1","hypothetical protein;DNA-invertase hin"
"feaR_2~~~rhaR_4~~~feaR_1~~~feaR",3.37773395843035e-05,"feaR_2;rhaR_4;;feaR_1;feaR","Transcriptional activator FeaR;HTH-type transcriptional activator RhaR;hypothetical protein"
"group_3055",3.36330957784674e-05,"","hypothetical protein"
"group_4721",3.3620630761668e-05,"","hypothetical protein"
"dinG_2~~~dinG~~~dinG_1~~~dinG_3",3.36148397148386e-05,"dinG_2;;dinG;dinG_1;dinG_3","3'-5' exonuclease DinG;hypothetical protein"
